onset	duration
7.055	4.142
22.988	4.672
39.953	6.196
51.868	2.088
69.886	6.814
88.967	6.909
108.916	3.128
127.827	4.025
139.723	5.241
155.813	6.999
172.779	4.561
185.729	5.803
200.61	5.37
219.693	7.775
236.658	3.322
253.641	6.827
264.489	8.052
275.507	2.873
287.422	3.726
297.388	7.296
313.501	5.295
330.459	3.425
347.283	5.113
360.382	5.438
378.239	4.557
390.316	7.44
407.29	3.81
422.164	6.92
433.18	9.649
446.129	8.387
460.128	4.732
478.16	8.532
490.06	7.912
507.042	7.362
522.959	3.285
535.908	3.472
550.957	5.679
569.855	3.125
580.887	4.685
590.854	2.99
