onset	duration
7.003	4.749
22.91	4.73
39.87	3.634
51.843	3.901
69.816	3.832
81.776	3.464
97.75	4.674
114.723	5.717
127.696	4.504
142.656	3.464
161.63	4.514
178.603	4.117
195.563	5.013
214.536	6.776
234.509	5.115
253.483	4.221
264.443	6.989
275.416	2.728
287.389	4.827
297.363	6.317
313.323	3.909
330.296	5.088
347.269	3.363
360.242	5.494
378.202	5.606
390.176	6.2
407.149	3.595
422.122	4.389
433.082	3.885
446.056	5.655
460.029	3.89
477.989	4.298
489.962	5.733
506.936	3.607
522.896	4.831
535.869	3.706
550.842	3.901
569.802	6.037
580.775	4.424
590.749	3.402
