onset	duration
7.027	4.451
22.926	6.928
39.891	7.451
51.857	2.981
69.839	0
88.838	6.168
108.804	7.786
127.769	3.365
139.735	6.911
155.717	8.513
172.683	2.371
185.648	5.822
200.614	1.984
219.596	7.114
236.562	7.684
253.527	4.911
264.494	6.512
275.476	8.778
287.442	7.348
297.408	5.398
313.374	2.6
330.356	2.474
347.321	5.797
360.287	4.847
378.253	8.841
390.235	4.779
407.201	6.909
422.167	7.079
433.133	9.569
446.115	6.059
460.081	5.245
478.046	8.072
490.012	4.89
506.994	4.86
522.96	4.934
535.926	3.584
550.892	0
569.907	7.539
580.873	6.253
590.839	6.447
