onset	duration
7.001	3.949
15.907	2.843
20.881	2.349
33.841	3.246
48.814	2.225
62.787	3.043
69.761	2.429
83.734	2.617
93.694	2.536
105.667	3.299
112.641	2.261
121.614	3.217
134.587	2.22
147.547	2.739
158.521	1.949
167.494	2.312
174.467	3.26
184.427	2.483
193.401	2.622
207.374	2.712
219.347	2.675
229.321	2.333
242.281	2.853
254.254	1.848
268.227	2.435
279.187	1.995
291.161	2.669
299.134	2.44
304.107	2.443
315.067	2.715
322.041	1.885
331.014	2.24
340.974	2.768
352.947	3.187
363.921	2.397
376.894	2.016
387.854	2.376
399.827	2.243
406.8	2.575
413.76	2.246
420.734	1.936
426.707	2.259
432.68	2.238
443.64	2.862
451.614	2.28
460.587	2.651
467.547	1.731
478.52	2.27
490.494	2.592
502.467	2.499
508.427	2.811
514.4	2.422
522.374	2.2
532.334	2.16
539.307	2.387
547.28	1.814
559.24	2.062
565.214	2.144
573.187	1.923
586.16	2.254
