onset	duration
7.002	2.857
15.909	1.59
22.869	2.51
30.842	1.777
42.815	1.668
46.789	1.054
53.762	2.617
63.722	1.505
70.695	1.364
82.669	2.718
87.642	1.681
98.615	1.812
111.575	2.812
120.549	1.798
126.522	3.073
132.495	2.124
143.469	1.438
155.429	2.214
167.402	3.121
172.375	1.636
176.349	1.686
185.322	1.057
195.295	1.18
202.255	2.94
207.229	1.75
218.202	2.337
225.175	2.636
233.149	1.918
240.109	3.006
244.082	1.169
249.055	3.692
253.029	2.438
260.002	2.473
268.962	1.745
273.935	1.652
282.909	1.254
290.882	1.065
295.855	1.292
300.815	2.068
308.788	1.607
321.762	1.985
326.735	1.108
331.708	4
336.708	1.879
348.682	3.425
357.642	1.169
363.615	2.132
368.588	1.599
375.562	1.953
385.535	3.356
392.495	1.844
405.468	2.695
410.442	2.665
423.415	2.86
432.388	1.359
438.362	3.145
448.322	2.585
461.295	2.204
472.268	1.839
480.242	1.681
485.215	3.5
492.188	2.943
498.148	1.959
509.122	1.097
516.095	2.108
524.068	2.167
529.042	1.609
537.002	1.441
549.975	1.716
561.948	1.303
565.922	2.201
579.895	1.58
589.868	2.303
600.828	1.391
