onset	duration
7.004	9.237
22.91	9.355
39.87	9.323
51.844	4.565
69.817	6.592
88.777	10
108.777	6.232
127.75	3.291
139.724	10
155.724	5.845
172.684	6.949
185.657	6.368
200.63	3.723
219.604	8.981
236.564	8.901
253.537	7.136
264.51	5.987
275.47	8.003
287.444	3.269
297.417	7.016
313.377	10
330.377	3.488
347.35	10
360.35	6.867
378.324	7.013
390.284	9.037
407.257	7.672
422.23	7.515
433.204	10
446.204	5.613
460.164	2.989
478.137	7.6
490.111	5.946
507.07	7.723
523.044	8.893
536.017	6.792
550.991	10
569.991	5.362
580.951	5.642
590.924	4.357
