onset	duration
7.026	5.649
22.919	6.972
39.893	7.614
51.853	7.142
69.826	9.057
81.799	4.98
97.759	4.82
114.733	6.87
127.706	5.209
142.666	8.577
161.639	5.188
178.613	6.502
195.586	4.089
214.546	6.921
234.519	6.372
253.493	6.518
264.453	0
275.453	5.078
287.426	7.953
297.399	6.924
313.359	7.108
330.333	3.15
347.306	6.449
360.266	6.385
378.239	6.228
390.213	6.35
407.186	5.593
422.146	8.465
433.119	5.692
446.093	7.726
460.053	7.542
478.026	6.257
489.999	7.348
506.959	6.82
522.933	6.302
535.906	7.097
550.866	5.097
569.839	6.092
580.813	7.374
590.773	5.606
