onset	duration
7.013	2.899
15.912	2.248
22.878	1.594
30.845	2.131
42.81	1.774
46.794	1.414
53.76	1.832
63.726	2.562
70.692	1.292
82.658	4
87.658	1.19
98.64	2.304
111.606	2.962
120.572	2.996
126.539	1.397
132.505	2.839
143.471	3.025
155.453	1.971
167.419	3.557
172.386	3.59
176.352	1.72
185.318	1.362
195.301	2.347
202.267	3.421
207.234	1.39
218.199	3.161
225.166	3.41
233.132	1.38
240.115	3.317
244.081	4
249.081	1.783
253.047	1.129
260.014	2.138
268.98	2.74
273.946	1.982
282.929	2.207
290.895	1.657
295.861	4
300.861	1.579
308.827	1.597
321.81	1.606
326.776	3.208
331.742	2.978
336.709	2.675
348.675	3.541
357.641	3.279
363.624	2.376
368.59	2.186
375.556	2.348
385.522	2.982
392.505	3.92
405.471	2.585
410.437	1.868
423.403	1.653
432.386	2.558
438.352	2.368
448.318	2.938
461.284	1.916
472.25	2.951
480.233	2.112
485.199	2.45
492.166	1.419
498.132	1.549
509.115	2.598
516.081	3.112
524.047	1.362
529.013	1.676
536.996	1.661
549.962	1.999
561.928	1.881
565.894	2.027
579.86	3.861
589.843	2.574
600.809	4
