onset	duration
7.008	9.322
22.907	6.695
39.873	10
51.872	9.698
69.854	10
81.853	4.053
97.819	4.911
114.785	6.664
127.767	10
142.766	7.963
161.732	5.605
178.697	8.129
195.663	6.794
214.645	10
234.643	7.478
253.609	5.136
264.575	9.186
275.558	6.867
287.523	7.151
297.489	6.896
313.455	6.13
330.437	5.164
347.403	7.07
360.369	9.28
378.334	9.019
390.3	10
407.299	7.934
422.281	8.696
433.247	5.65
446.213	8.012
460.179	7.43
478.144	8.513
490.127	9.402
507.092	9.925
523.058	6.359
536.024	6.857
550.99	10
569.988	7.565
580.971	6.838
590.937	6.896
