onset	duration
7.001	1.996
15.901	1.193
22.883	3.858
30.85	2.547
42.815	1.726
46.798	2.568
53.765	2.2
63.731	1.547
70.697	1.413
82.679	3.718
87.646	1.415
98.612	4
111.611	2.21
120.594	1.931
126.56	2.629
132.526	2.207
143.492	1.553
155.475	2.378
167.441	2.74
172.407	2.166
176.373	1.856
185.356	1.097
195.322	1.315
202.288	1.701
207.255	2.862
218.237	3.512
225.204	2.865
233.17	1.283
240.136	3.285
244.102	1.207
249.085	2.656
253.052	2.065
260.018	2.835
268.984	1.469
273.967	1.342
282.933	1.344
290.899	0.866
295.866	1.027
300.832	1.749
308.815	1.734
321.781	2.696
326.747	1.658
331.713	1.116
336.696	3.781
348.662	2.999
357.628	1.249
363.594	1.187
368.561	1.18
375.544	1.437
385.51	1.887
392.476	1.409
405.442	2.283
410.425	2.94
423.391	2.238
432.357	1.504
438.323	3.05
448.306	2.227
461.271	2.478
472.237	2.456
480.22	1.377
485.187	1.786
492.153	2.076
498.119	2.814
509.102	1.519
516.068	1.865
524.034	1.827
529	2.381
536.983	1.19
549.949	2.088
561.915	1.61
565.881	2.404
579.864	1.533
589.83	2.247
600.796	4
