onset	duration
7.002	4.739
22.909	5.944
39.882	7.123
51.869	8.816
69.815	8.774
81.789	7.568
97.775	7.366
114.735	3.958
127.709	0
142.709	7.144
161.682	5.819
178.668	5.577
195.642	2.267
214.628	5.169
234.562	0
253.562	7.795
264.535	6.014
275.508	4.137
287.482	5.755
297.442	6.843
313.415	5.438
330.388	4.473
347.362	2.227
360.335	7.91
378.295	6.486
390.268	7.129
407.242	4.107
422.215	3.158
433.175	6.182
446.148	5.913
460.122	5.939
478.095	6.99
490.055	6.518
507.028	6.153
523.002	8.211
535.975	8.422
550.935	7.07
569.908	7.233
580.882	0
590.895	9.462
