onset	duration
7.004	2.729
15.907	1.45
22.878	1.935
30.848	3.029
42.817	2.14
46.788	2.273
53.759	2.43
63.729	1.516
70.699	1.13
82.668	3.441
87.64	1.125
98.609	2.316
111.577	3.62
120.547	1.57
126.518	2.343
132.489	2.54
143.458	1.587
155.427	3.074
167.396	2.489
172.367	1.766
176.339	1.394
185.309	1.336
195.278	1.143
202.249	2.396
207.221	2.8
218.19	2.383
225.16	3.461
233.131	1.074
240.101	2.296
244.073	1.428
249.045	1.656
253.016	1.789
259.987	1.722
268.957	1.576
273.928	1.381
282.898	1.059
290.869	1.272
295.84	1.061
300.811	1.61
308.782	1.463
321.75	1.847
326.722	1.251
331.693	1.328
336.664	1.645
348.633	1.916
357.603	1.21
363.574	1.223
368.546	1.179
375.516	2.929
385.499	1.258
392.47	1.215
405.438	1.503
410.41	3.21
423.378	2.675
432.348	1.296
438.319	2.525
448.288	2.604
461.257	3.611
472.226	2.026
480.196	1.408
485.168	2.236
492.138	2.034
498.109	2.559
509.079	1.365
516.049	1.643
524.02	1.904
528.991	2.253
536.961	1.131
549.93	3.058
561.912	1.604
565.884	1.56
579.852	1.728
589.821	2.183
600.79	1.247
