onset	duration
7.013	3.33
45.906	8.149
82.879	12.016
120.852	12.627
159.812	23.746
203.786	18.012
244.759	35
287.759	17.415
325.719	8.359
369.692	13.442
413.665	14.397
454.638	9.192
498.598	12.736
533.572	8.97
570.545	18.085
