onset	duration
7.003	2.687
15.903	3.042
22.869	2.572
30.852	1.502
42.818	2.872
46.784	2.066
53.75	1.876
63.733	2.197
70.699	2.463
82.665	3.681
87.632	1.89
98.614	3.996
111.613	4
120.613	2.677
126.579	2.015
132.545	2.417
143.528	2.833
155.494	2.532
167.46	2.126
172.426	2.008
176.393	1.449
185.375	1.683
195.341	2.525
202.308	2.414
207.274	1.264
218.257	2.289
225.223	2.379
233.189	1.405
240.155	2.735
244.138	3.008
249.105	1.577
253.071	1.235
260.037	1.565
269.003	1.647
273.986	1.816
282.952	1.602
290.919	1.475
295.885	2.477
300.868	1.638
308.834	1.512
321.8	1.53
326.766	2.372
331.733	2.437
336.716	2.846
348.682	3.264
357.648	2.826
363.614	3.3
368.597	1.901
375.563	2.399
385.529	3.097
392.496	2.994
405.478	3.196
410.444	1.566
423.41	2.064
432.376	2.93
438.359	1.339
448.325	2.909
461.291	1.775
472.257	2.681
480.24	1.506
485.206	1.692
492.173	1.645
498.139	1.791
509.105	3.017
516.088	1.914
524.054	1.564
529.02	2.086
536.986	2.344
549.969	2.673
561.935	2.131
565.901	2.165
579.867	3.471
589.85	2.064
600.816	4
