onset	duration
7.016	6.74
22.936	3.42
39.909	6.639
51.869	10
69.869	2.671
88.842	4.218
103.816	4.708
119.775	4.277
131.749	5.951
147.722	4.618
164.695	7.429
177.669	5.975
192.642	4.85
211.602	8.25
228.575	7.117
245.549	7.999
256.522	5.562
267.482	5.882
279.442	2.402
292.415	10
305.415	4.645
322.389	5.479
339.362	5.162
352.322	4.01
370.295	4.429
382.269	7.279
399.229	6.583
414.202	3.162
425.162	2.946
438.135	6.877
452.109	4.343
470.082	7.298
482.042	7.474
499.002	2.314
514.975	5.045
525.949	5.015
540.909	5.287
558.895	4.341
575.855	10
586.855	2.909
