onset	duration
7.005	7.752
22.912	8.845
39.898	6.763
51.858	4.667
69.832	5.221
88.805	6.968
103.778	4.179
119.738	7.723
131.712	7.925
147.685	7.432
164.658	8.371
177.618	6.715
192.605	5.904
211.565	4.615
228.538	8.162
245.512	6.844
256.485	7.175
267.445	3.279
279.405	5.512
292.392	7.916
305.338	7.674
322.325	5.856
339.298	7.458
352.272	5.812
370.232	7.933
382.205	5.376
399.165	9.439
414.152	6.532
425.112	9.453
438.071	3.397
452.058	5.419
470.018	7.69
481.991	7.549
498.951	5.277
514.925	6.551
525.898	3.906
540.858	7.298
558.845	5.759
575.805	5.919
586.778	4.066
