onset	duration
7.008	3.741
22.901	4.512
39.875	4.57
51.848	10
69.848	7.389
81.821	3.312
97.781	2.304
114.755	6.466
127.728	3.853
142.688	7.973
161.661	3.144
178.635	4.642
195.608	3.845
214.568	8.693
234.541	6.112
253.515	3.426
264.488	10
275.488	4.085
287.448	2.429
297.421	5.936
313.395	4.434
330.355	4.698
347.328	2.733
360.301	5.296
378.275	4.69
390.235	10
407.235	3.354
422.208	3.709
433.181	4.24
446.141	3.768
460.115	4.194
478.088	3.589
490.048	4.621
507.021	9.856
522.995	3.69
535.955	6.898
550.928	8.013
569.901	4.688
580.861	3.856
590.835	3.898
