onset	duration
7.144	5.467
22.924	4.519
39.89	7.585
51.958	3.877
69.973	7.646
88.872	5.995
108.821	3.582
127.902	6.645
139.802	5.497
155.734	8.853
172.7	4.943
185.649	5.402
200.698	4.505
219.597	9.422
236.58	3.751
253.545	8.762
264.578	10
275.594	3.081
287.509	4.19
297.476	5.183
313.408	7.715
330.374	3.349
347.356	7.199
360.306	9.145
378.321	7.898
390.235	5.512
407.202	4.457
422.251	9.472
433.284	8.551
446.233	4.266
460.232	4.587
478.082	5.905
490.147	2.752
507.129	8.034
523.045	4.214
535.994	3.929
550.892	5.375
569.959	3.588
580.975	4.524
590.958	4.277
