onset	duration
7.003	4.192
22.902	5.845
39.884	5.015
51.85	9.457
69.816	4.363
81.782	3.709
97.764	5.207
114.729	6.354
127.695	5.324
142.661	6.03
161.643	6.424
178.609	8.37
195.574	8.125
214.556	8.471
234.522	5.689
253.487	6.124
264.453	10
275.453	4.574
287.435	4.04
297.401	5.538
313.367	4.844
330.332	4.495
347.315	6.024
360.281	4.474
378.246	6.421
390.229	10
407.228	4.287
422.193	5.706
433.159	4.3
446.125	5.262
460.108	5.527
478.073	6.41
490.039	5.316
507.005	5.982
522.987	3.536
535.953	5.338
550.918	7.709
569.884	5.903
580.867	7.888
590.833	3.538
