onset	duration
7.002	10
23.028	4.383
40.002	5.249
51.948	5.055
69.922	5.353
88.895	4.26
103.868	3.055
119.828	4.175
131.802	4.281
147.775	3.948
164.748	6.399
177.708	7.543
192.695	6.7
211.655	7.548
228.628	6.487
245.588	6.247
256.562	6.913
267.535	5.532
279.495	5.172
292.468	6.735
305.428	4.463
322.415	5.356
339.388	3.143
352.348	4.271
370.322	5.361
382.295	5.476
399.242	4.793
414.228	5.759
425.202	2.689
438.162	6.049
452.135	4.652
470.108	5.703
482.082	3.857
499.028	3.231
515.015	2.908
525.988	3.615
540.935	3.756
558.922	2.673
575.882	5.29
586.855	2.084
