onset	duration
7.025	5.831
22.918	9.506
39.892	2.036
51.852	7.516
69.825	5.095
81.798	4.026
97.758	7.082
114.732	9.332
127.705	8.431
142.678	4.418
161.638	5.714
178.612	6.268
195.585	3.455
214.545	4.767
234.518	2.73
253.491	2.669
264.451	8.445
275.425	2.959
287.398	3.498
297.358	8.194
313.331	3.901
330.305	2.791
347.265	2.111
360.238	1.874
378.211	7.901
390.185	5.407
407.145	5.631
422.118	4.946
433.091	4.357
446.051	5.677
460.025	4.743
477.998	8.706
489.958	5.082
506.931	3.581
522.905	2.207
535.865	3.743
550.838	9.498
569.811	5.013
580.785	4.175
590.745	2.535
