onset	duration
7.117	4.787
23.049	10
40.031	6.313
51.93	7.054
69.946	7.094
88.845	4.867
108.809	4.791
127.876	3.18
139.775	7.497
155.722	10
172.857	8.343
185.805	6.691
200.671	4.793
219.754	10
236.719	6.577
253.701	7.571
264.565	10
275.566	4.698
287.649	10
297.799	5.873
313.731	3.597
330.696	3.232
347.679	10
360.628	10
378.644	10
390.726	5.874
407.692	6.164
422.574	10
433.607	10
446.556	10
460.555	3.829
478.571	10
490.654	4.634
507.619	6.573
523.552	6.52
536.501	6.834
551.381	10
570.449	10
581.481	6.863
591.448	5.016
