onset	duration
7.079	2.576
16.012	2.643
23.012	1.971
30.879	1.896
42.961	2.07
46.81	2.005
53.81	1.533
63.792	1.735
70.792	1.807
82.691	2.956
87.758	2.049
98.622	3.569
111.739	3.34
120.656	3.271
126.605	3.002
132.555	2.596
143.588	2.827
155.487	3.232
167.402	3.43
172.469	1.97
176.486	1.401
185.418	1.805
195.385	2.39
202.385	2.126
207.284	1.963
218.316	2.267
225.316	3.819
233.182	1.977
240.182	3.177
244.215	3.336
249.115	1.196
253.132	1.156
260.132	1.523
269.064	1.791
273.963	2.14
283.062	1.713
290.929	2.062
296.012	3.619
300.912	1.543
308.793	1.302
321.759	2.528
326.81	2.582
331.71	3.969
336.794	2.405
348.692	4
357.792	2.663
363.742	1.793
368.641	1.758
375.641	2.302
385.607	2.633
392.607	3.616
405.555	3.14
410.455	1.744
423.588	2.179
432.504	4
438.454	1.314
448.384	4
461.365	2.251
472.332	2.907
480.466	1.941
485.365	1.922
492.365	1.123
498.315	2.005
509.332	2.764
516.164	4
524.213	1.618
529.128	1.111
537.163	1.509
550.112	1.864
562.194	2.382
566.044	1.611
579.975	3.401
590.01	1.758
601.042	3.03
