onset	duration
7.01	1.75
15.903	1.273
22.876	1.468
30.85	3.222
42.823	2.745
46.796	1.316
53.756	2.748
63.73	1.806
70.703	1.697
82.676	2.3
87.65	1.518
98.61	2.749
111.583	2.808
120.556	2.188
126.53	2.557
132.503	1.304
143.463	1.841
155.436	2.059
167.41	4
172.41	2.181
176.383	1.416
185.356	1.283
195.33	1.501
202.29	1.389
207.263	2.064
218.236	2.563
225.21	2.013
233.183	1.408
240.156	1.627
244.116	1.163
249.09	1.845
253.063	1.808
260.036	1.428
269.01	1.469
273.983	1.496
282.943	1.153
290.916	1.347
295.89	1.125
300.863	1.624
308.836	1.755
321.81	1.853
326.77	1.069
331.743	1.056
336.716	1.363
348.69	2.637
357.663	1.072
363.623	1.92
368.596	1.188
375.57	2.094
385.543	2.584
392.516	2.228
405.49	2.069
410.45	1.317
423.423	2.608
432.396	1.691
438.37	1.485
448.33	2.237
461.303	2.888
472.276	2.483
480.25	1.597
485.21	1.197
492.183	1.752
498.156	2.075
509.13	1.285
516.103	1.864
524.063	1.328
529.036	2.171
537.01	1.773
549.983	2.616
561.943	2.296
565.916	1.219
579.889	1.662
589.863	1.8
600.836	1.715
