onset	duration
7.006	2.375
15.913	1.86
22.872	1.117
30.846	1.751
42.819	1.49
46.793	1.308
53.752	1.597
63.726	2.367
70.699	1.154
82.659	3.362
87.632	1.397
98.606	3.815
111.579	4
120.579	2.578
126.539	1.458
132.513	2.244
143.486	2.223
155.446	2.775
167.419	2.194
172.393	1.876
176.353	1.708
185.326	1.303
195.299	3.33
202.273	1.788
207.233	1.532
218.206	2.455
225.179	3.282
233.139	1.218
240.113	2.284
244.086	2.927
249.059	1.37
253.019	1.138
259.993	1.332
268.966	1.391
273.939	1.45
282.899	1.306
290.873	1.364
295.846	2.063
300.806	1.215
308.779	1.41
321.753	1.18
326.713	2.012
331.686	2.295
336.659	2.394
348.633	3.316
357.593	2.492
363.566	1.343
368.539	1.642
375.499	2.274
385.473	2.532
392.446	3.895
405.406	1.807
410.379	1.714
423.353	1.084
432.313	2.508
438.286	0.903
448.259	2.354
461.219	1.522
472.193	1.804
480.166	1.247
485.126	1.023
492.099	1.13
498.073	1.404
509.033	2.004
516.006	1.743
523.979	0.978
528.953	0.948
536.913	1.236
549.886	1.095
561.859	2.274
565.819	1.378
579.793	3.652
589.766	1.935
600.726	2.767
