onset	duration
7.01	3.297
22.916	3.599
39.903	2.916
51.85	3.969
69.823	2.444
88.796	2.959
103.783	5.708
119.73	3.049
131.716	4.199
147.69	8.633
164.65	3.409
177.623	8.34
192.61	5.321
211.556	3.927
228.53	8.553
245.503	4.78
256.476	4.887
267.449	4.018
279.396	2.543
292.383	8.732
305.343	10
322.356	4.799
339.329	3.049
352.289	5.593
370.263	3.636
382.236	3.023
399.196	3.855
414.183	3.5
425.143	2.932
438.116	3.871
452.076	4.998
470.049	4.249
482.023	4.731
498.983	3.156
514.969	2.122
525.929	3.714
540.889	3.938
558.876	2.702
575.836	5.502
586.809	2.514
