onset	duration
7.002	3.407
22.909	3.125
39.869	4.06
51.842	6.191
69.815	3.13
81.789	2.484
97.749	2.892
114.722	3.151
127.695	5.618
142.655	4.69
161.629	3.316
178.602	4.039
195.562	4.431
214.535	4.618
234.509	4.26
253.469	3.244
264.442	3.895
275.415	4.954
287.388	2.461
297.348	3.517
313.322	3.415
330.295	2.618
347.268	2.413
360.228	3.013
378.202	6.127
390.175	5.202
407.148	2.493
422.108	4.237
433.082	2.599
446.055	2.41
460.028	3.197
477.988	3.749
489.961	3.848
506.935	2.722
522.908	3.629
535.868	3.597
550.841	2.711
569.815	3.985
580.788	4.004
590.748	2.796
