onset	duration
7.011	4.625
22.904	6.22
39.877	6.703
51.851	5.049
69.811	7.201
88.784	6.908
108.758	4.358
127.731	5.417
139.691	6.217
155.664	6.996
172.638	4.238
185.598	5.142
200.571	4.145
219.544	10
236.544	4.98
253.518	6.998
264.478	6.078
275.451	4.857
287.424	5.724
297.398	7.086
313.358	5.622
330.331	2.889
347.304	8.62
360.278	7.534
378.238	6.822
390.211	5.225
407.184	3.068
422.144	6.356
433.118	8.782
446.091	5.081
460.051	4.737
478.025	9.427
489.998	4.814
506.958	3.206
522.931	3.593
535.905	3.795
550.865	4.947
569.838	3.414
580.811	4.281
590.785	3.963
