onset	duration
7.163	1.148
15.927	1.152
22.912	0.863
30.962	0.741
42.86	1.099
46.894	0.865
53.893	0.946
63.859	0.9
70.707	0.996
82.758	1.961
87.658	0.909
98.69	1.621
111.64	2.007
120.57	2.733
126.69	1.125
132.639	3.408
143.488	2.711
155.57	2.429
167.47	1.313
172.384	1.327
176.386	0.981
185.318	0.865
195.299	3.604
202.284	1.739
207.367	1.256
218.217	3.094
225.216	2.759
233.265	1.038
240.265	2.75
244.115	2.38
249.182	1.097
253.031	1.144
260.031	0.96
268.964	1.291
274.03	1.017
282.963	1.084
291.012	0.955
295.911	2.304
300.811	1.116
308.861	0.77
321.81	0.909
326.725	3.778
331.793	1.686
336.693	2.714
348.758	2.305
357.692	3.219
363.641	1.438
368.541	1.474
375.54	2.363
385.507	2.316
392.506	2.189
405.455	1.384
410.538	1.077
423.488	0.727
432.42	2.811
438.37	0.741
448.336	2.759
461.285	1.954
472.318	1.465
480.185	1.15
485.267	1.532
492.267	0.892
498.218	0.893
509.066	1.773
516.065	1.686
524.116	1.035
529.015	0.848
537.063	1.128
550.013	1.282
561.912	1.471
565.946	0.781
579.945	2.91
589.911	0.936
600.76	2.191
