onset	duration
7.009	3.404
22.902	6.703
39.876	7.265
51.849	2.3
69.809	4.196
88.782	3.871
108.756	4.105
127.716	4.265
139.689	7.148
155.662	6.399
172.622	2.167
185.596	6.113
200.569	3.036
219.529	6.365
236.503	2.358
253.476	7.234
264.449	5.669
275.409	5.309
287.383	5.783
297.356	6.418
313.329	4.853
330.289	2.349
347.263	4.151
360.236	4.602
378.209	6.957
390.169	4.381
407.143	2.639
422.116	4.298
433.089	6.869
446.049	5.149
460.023	2.063
477.996	4.946
489.969	5.357
506.93	4.028
522.903	2.887
535.876	5.538
550.85	4.9
569.81	7.212
580.783	4.511
590.756	3.57
