onset	duration
7.021	5.73
22.921	9.406
39.888	6.895
51.857	4.014
69.837	9.074
88.803	7.252
108.769	4.822
127.735	7.608
139.717	6.826
155.684	7.779
172.651	4.732
185.619	8.02
200.587	6.596
219.567	8.608
236.533	4.538
253.5	5.267
264.469	8.634
275.439	3.48
287.407	4.808
297.377	7.414
313.344	4.999
330.324	2.499
347.291	6.54
360.26	7.963
378.226	7.365
390.195	9.332
407.175	7.576
422.143	8.064
433.112	8.392
446.08	6.263
460.048	5.359
478.015	10
490.024	4.639
506.991	6.56
522.958	3.641
535.926	3.785
550.894	3.673
569.86	4.539
580.829	4.714
590.799	4.216
