onset	duration
7.01	4.367
22.904	5.913
39.877	4.629
51.85	10
69.85	2.224
81.824	3.41
97.784	6.193
114.757	3.461
127.73	6.04
142.69	2.727
161.664	3.721
178.637	4.964
195.61	3.952
214.57	8.16
234.544	8.354
253.517	3.62
264.49	4.207
275.45	8.375
287.424	2.226
297.397	7.468
313.37	8.208
330.33	3.264
347.304	2.45
360.277	2.076
378.25	9.128
390.21	4.752
407.184	2.385
422.157	6.661
433.13	3.311
446.09	5.128
460.064	2.962
478.037	3.877
490.01	5.415
506.97	4.111
522.944	3.21
535.917	5.229
550.89	3.408
569.85	3.256
580.824	3.058
590.797	2.428
