onset	duration
7.176	2.812
15.925	2.383
22.924	2.48
30.973	1.775
42.873	2.331
46.889	1.803
53.889	1.715
63.872	1.876
70.703	2.149
82.77	3.842
87.669	2.231
98.686	2.742
111.652	2.499
120.568	2.852
126.533	4
132.65	3.074
143.5	3.232
155.565	4
167.466	3.746
172.548	4
176.748	1.968
185.664	1.908
195.647	3.325
202.646	2.206
207.546	2.362
218.562	3.594
225.561	3.051
233.444	2.36
240.445	3.639
244.478	4
249.377	1.803
253.393	1.515
260.393	1.851
269.326	2.414
274.225	1.691
283.325	1.711
291.191	1.965
296.274	2.754
301.174	1.75
309.223	1.557
322.173	1.847
327.072	4
332.139	3.729
337.038	4
349.121	3.507
358.037	3.071
363.986	2.554
368.901	3.335
375.886	3.222
385.868	4
392.868	3.208
405.818	3.434
410.9	2.632
423.85	1.842
432.766	3.534
438.715	1.385
448.698	3.714
461.647	2.029
472.664	2.388
480.561	2.131
485.613	2.815
492.612	1.848
498.561	1.683
509.594	2.714
516.427	3.761
524.477	1.647
529.376	2.228
537.426	1.794
550.375	3.589
562.274	3.49
566.291	2.249
580.29	4
590.272	1.604
601.289	3.187
