onset	duration
7.079	7.335
45.927	13.871
83.025	18.765
121.006	24.512
159.854	25.192
203.799	20.023
244.899	17.819
287.779	22.027
325.761	23.141
369.689	19.405
413.77	12.636
454.719	23.279
498.65	29.332
533.648	21.373
570.578	33.899
