onset	duration
50.326	2.925
65.325	4.614
76.291	2.984
89.256	1.803
96.223	3.74
107.189	2.494
171.451	2.928
184.45	2.481
197.416	1.955
209.382	6
225.381	2.086
233.347	2.616
297.576	6
306.592	2.915
313.575	1.884
324.541	2.886
335.507	1.992
344.473	3.266
408.686	3.005
417.685	2.518
427.651	2.08
434.617	6
444.617	6
455.616	2.442
519.862	2.037
529.861	2.485
543.827	2.767
559.792	2.722
575.758	2.868
586.724	2.118
