onset	duration
7.018	3.568
22.917	4.269
39.899	7.279
51.865	6.105
69.83	2.908
81.796	3.254
97.762	4.424
114.744	3.458
127.71	4.212
142.676	3.998
161.641	3.673
178.607	2.771
195.589	2.757
214.554	7.184
234.52	7.074
253.485	2.629
264.468	5.11
275.434	3.504
287.4	2.738
297.366	3.86
313.331	3.327
330.313	2.969
347.279	2.619
360.245	3.117
378.21	7.672
390.193	3.865
407.158	3.212
422.124	3.55
433.107	3.623
446.072	3.49
460.038	3.164
478.004	3.238
489.986	2.592
506.952	3.09
522.917	3.117
535.883	3.351
550.866	3.304
569.831	3.499
580.797	6.789
590.763	2.087
