onset	duration
7.012	5
16.012	4.911
20.972	4.335
33.945	4.282
48.919	3.652
62.879	3.38
69.852	3.399
83.825	4.034
93.799	3.996
105.759	3.02
112.732	4.759
121.705	3.77
134.679	3.42
147.639	3.212
158.612	4.855
167.585	4.658
174.559	3.34
184.519	3.404
193.492	3.927
207.465	2.986
219.439	3.724
229.399	4.692
242.372	3.359
254.345	3.122
268.319	4.236
279.279	3.524
291.252	3.615
299.225	3.65
304.198	3.845
315.172	3.823
322.132	3.735
331.105	3.178
341.079	3.428
353.052	4.031
364.012	3.655
376.985	2.946
387.958	4.661
399.932	2.823
406.892	3.463
413.865	3.33
420.838	3.277
426.812	3.615
432.785	5
443.785	2.986
451.758	3.277
460.718	3.637
467.692	2.863
478.665	3.378
490.638	3.421
502.612	3.295
508.572	3.512
514.545	3.226
522.518	2.845
532.492	3.399
539.452	3.223
547.425	2.946
559.398	2.805
565.372	2.679
573.345	2.786
586.305	3.21
