onset	duration
46.545	4.565
59.545	5.405
67.518	3.584
83.478	4.608
92.451	7
104.451	1.939
165.931	2.747
175.931	3.067
184.905	2.797
197.865	4.133
213.838	4.824
222.811	4.171
284.291	5.163
292.291	5.939
300.265	3.189
315.225	1.541
326.198	3.128
341.171	2.203
402.651	3.531
414.651	3.355
429.625	3.941
445.585	4.885
458.558	3.36
469.532	6.282
531.012	4.298
545.012	6.266
552.985	3.797
563.945	4.077
574.918	2.672
584.892	1.826
