onset	duration
7.139	2.692
23.072	2.335
40.037	2.674
51.936	2.632
69.97	6.357
88.868	5.187
108.816	5.343
127.881	5.046
139.798	4.785
155.713	7.486
172.696	5.095
185.645	9.522
200.694	2.889
219.593	8.846
236.559	3.336
253.542	6.153
264.557	10
275.589	4.242
287.489	2.87
297.471	8.384
313.387	6.1
330.37	2.629
347.335	4.064
360.299	8.78
378.317	4.858
390.231	6.712
407.199	3.576
422.247	8.72
433.263	10
446.214	4.393
460.213	6.538
478.075	2.972
490.142	2.825
507.109	5.426
523.041	3.206
535.99	3.265
551.039	3.68
569.939	2.924
580.971	2.484
590.938	2.629
