onset	duration
7.014	2.403
15.917	1.028
22.888	1.545
30.858	3.983
42.867	2.27
46.839	1.194
53.809	1.52
63.779	1.558
70.75	1.131
82.718	2.627
87.69	1.567
98.659	2.014
111.627	2.534
120.597	1.412
126.568	1.625
132.539	1.094
143.509	1.228
155.491	3.294
167.459	3.206
172.431	2.074
176.389	1.508
185.359	1.186
195.342	1.403
202.313	1.88
207.271	1.882
218.24	3.209
225.211	1.574
233.181	1.092
240.152	1.449
244.124	1.125
249.095	2.794
253.067	1.206
260.038	3.203
269.007	1.962
273.979	2.254
282.949	3.412
290.919	1.162
295.891	1.982
300.862	1.427
308.832	1.737
321.801	1.544
326.772	1.389
331.73	0.935
336.702	2.203
348.671	1.858
357.64	1.209
363.612	1.029
368.583	2.906
375.554	1.399
385.523	1.47
392.494	1.787
405.462	1.851
410.434	2.775
423.402	1.591
432.372	1.269
438.343	3.762
448.313	1.656
461.281	3.224
472.25	1.327
480.221	3.068
485.192	1.729
492.163	1.134
498.134	2.555
509.103	0.914
516.074	1.991
524.044	1.189
529.015	1.522
536.986	1.095
549.954	2.767
561.923	1.126
565.895	1.602
579.863	1.858
589.832	1.897
600.815	1.25
