onset	duration
7.007	2.375
15.9	3.162
22.873	2.117
30.847	2.151
42.82	1.738
46.78	2.178
53.753	1.469
63.726	1.288
70.7	1.146
82.673	2.205
87.633	1.005
98.606	1.624
111.58	3.122
120.553	1.525
126.526	2.248
132.5	1.61
143.46	1.258
155.433	1.445
167.406	2.56
172.38	1.994
176.353	1.045
185.326	1.152
195.286	1.52
202.259	1.603
207.233	2.341
218.206	1.608
225.179	1.363
233.153	1.397
240.113	3.029
244.086	2.04
249.059	2.187
253.033	1.781
260.006	2.04
268.966	1.464
273.939	1.603
282.913	1.565
290.886	1.328
295.859	1.211
300.833	1.773
308.793	1.357
321.766	2.303
326.739	1.522
331.713	1.116
336.686	1.719
348.646	1.815
357.619	1.443
363.592	1.197
368.566	1.12
375.539	2.098
385.499	2.826
392.472	1.038
405.446	2.535
410.419	2.355
423.392	2.093
432.352	1.845
438.326	1.991
448.299	1.89
461.272	3.781
472.232	1.349
480.206	1.391
485.179	1.626
492.152	1.597
498.112	1.533
509.086	1.207
516.059	1.434
524.032	1.589
528.992	1.869
536.965	1.472
549.939	1.618
561.912	1.461
565.872	1.413
579.845	1.184
589.819	2.474
600.792	1.261
