onset	duration
7.025	2.954
15.919	1.86
20.892	2.079
33.852	2.207
48.825	1.554
62.799	2.06
69.772	1.511
83.732	1.551
93.705	1.826
105.679	1.948
112.639	1.828
121.612	1.359
134.585	1.682
147.545	1.322
158.519	1.836
167.492	2.471
174.452	1.631
184.425	1.274
193.399	1.724
207.372	1.551
219.332	1.727
229.305	2.082
242.279	1.62
254.239	1.46
268.212	1.983
279.185	1.466
291.145	1.706
299.119	1.404
304.092	1.751
315.052	1.751
322.025	1.554
330.999	1.788
340.972	2.007
352.932	1.455
363.905	1.994
376.879	1.932
387.839	1.7
399.812	1.879
406.785	1.898
413.745	1.842
420.719	2.252
426.692	1.607
432.652	1.423
443.625	1.65
451.599	1.748
460.572	1.663
467.532	1.871
478.505	1.45
490.479	1.445
502.439	1.268
508.412	1.471
514.385	1.202
522.345	1.842
532.319	2.14
539.292	1.415
547.252	1.231
559.225	1.994
565.199	1.404
573.159	1.34
586.132	1.647
