onset	duration
7.024	4.092
15.917	2.951
20.891	3.425
33.864	3.076
48.824	3.316
62.797	3.071
69.771	3.177
83.744	2.468
93.704	3.028
105.677	2.879
112.651	3.081
121.611	2.441
134.584	2.82
147.557	2.319
158.531	2.905
167.491	2.569
174.464	3.148
184.437	2.575
193.397	3.191
207.371	2.553
219.344	2.604
229.317	3.239
242.277	2.343
254.251	2.481
268.224	3.1
279.184	3.004
291.157	2.799
299.131	2.649
304.091	3.473
315.064	3.516
322.037	2.543
331.011	2.985
340.971	3.585
352.944	3.38
363.917	2.511
376.877	2.759
387.85	3.21
399.824	2.412
406.797	3.183
413.757	3.639
420.731	2.705
426.704	2.484
432.664	2.212
443.637	2.559
451.61	2.57
460.584	2.708
467.544	2.996
478.517	2.311
490.49	2.594
502.45	4.754
508.424	5
514.424	3.244
522.397	3.023
532.37	2.914
539.33	2.746
547.304	3.932
559.277	2.935
565.237	2.615
573.21	2.65
586.184	2.5
