onset	duration
7.02	4.495
22.953	8.401
39.935	6.515
52.001	2.121
69.85	5.841
88.932	6.447
108.881	6.602
127.78	3.51
139.845	6.206
155.778	7.017
172.76	2.978
185.709	5.525
200.759	6.42
219.657	7.226
236.623	5.364
253.605	4.638
264.621	8.262
275.471	4.292
287.554	5.561
297.536	7.083
313.451	5.823
330.434	2.833
347.4	6.211
360.349	6.558
378.381	6.173
390.28	6.211
407.245	6.358
422.143	6.451
433.161	8.546
446.11	7.524
460.11	2.565
478.125	8.221
490.024	4.451
507.006	6.789
522.937	6.778
536.055	6.292
550.921	8.082
569.851	7.272
580.852	5.023
590.835	5.656
