onset	duration
7.026	3.317
15.96	2.495
21.042	2.757
33.991	2.784
48.857	3.198
62.856	2.495
69.856	2.503
83.854	1.977
93.838	2.065
105.737	2.606
112.736	2.679
121.653	1.826
134.602	2.293
147.566	2.145
158.584	2.263
167.517	3.706
174.516	1.923
184.482	2.597
193.415	2.208
207.414	2.529
219.48	2.127
229.463	2.416
242.412	1.947
254.312	2.199
268.31	2.697
279.326	2.201
291.242	2.23
299.292	2.427
304.191	2.84
315.208	2.551
322.055	2.352
331.14	1.691
341.106	2.533
353.005	2.083
364.039	2.48
376.987	1.836
388.003	2.964
399.902	1.977
406.902	2.745
413.901	2.258
420.749	1.994
426.868	2.387
432.817	2.11
443.667	3.684
451.716	2.051
460.632	2.263
467.632	1.999
478.664	2.575
490.564	3.107
502.463	2.449
508.58	1.979
514.529	2.014
522.412	2.395
532.378	2.605
539.378	2.437
547.427	2.324
559.326	2.129
565.293	2.186
573.342	2.561
586.291	2.052
