onset	duration
7.007	7.947
22.9	8.614
39.873	6.993
51.847	5.938
69.82	5.677
88.793	8.648
108.753	7.641
127.727	5.506
139.7	7.541
155.66	8.621
172.633	2.608
185.607	6.266
200.567	5.402
219.54	8.933
236.513	6.792
253.486	5.707
264.446	8.195
275.42	4.621
287.393	6.28
297.353	0
313.353	6.56
330.326	6.723
347.3	5.253
360.26	6.581
378.233	6.472
390.206	6.755
407.166	7.283
422.14	7.301
433.113	6.344
446.086	6.459
460.046	2.683
478.02	7.733
489.993	6.424
506.953	5.456
522.926	6.931
535.899	7.094
550.873	5.808
569.833	6.664
580.806	6.275
590.779	6.198
