onset	duration
7.016	3.801
15.923	3.846
22.896	2.721
30.856	3.049
42.83	2.563
46.803	1.846
53.776	1.633
63.736	2.625
70.71	2.427
82.683	4
87.683	2.07
98.656	2.993
111.616	4
120.616	2.881
126.59	2.763
132.563	2.59
143.536	2.649
155.496	3.505
167.47	3.523
172.443	3.014
176.416	1.713
185.376	1.713
195.35	2.651
202.323	3.526
207.296	1.537
218.27	2.851
225.23	3.203
233.203	1.71
240.176	2.777
244.136	4
249.136	1.489
253.11	1.763
260.083	1.35
269.056	1.841
274.016	1.601
282.99	1.731
290.963	1.622
295.936	2.529
300.896	1.577
308.87	1.379
321.843	2.23
326.803	2.702
331.776	2.785
336.75	2.011
348.723	3.526
357.683	2.566
363.656	2.025
368.63	2.155
375.59	2.243
385.563	3.302
392.536	3.473
405.496	3.105
410.47	1.083
423.443	2.23
432.403	4
438.417	1
448.377	4
461.377	1.344
472.35	2.259
480.323	1.398
485.283	2.742
492.257	1.64
498.23	1.195
509.19	2.763
516.163	4
524.163	1.582
529.137	1.216
537.097	1.496
550.07	2.123
562.043	2.694
566.003	1.342
579.977	3.536
589.95	1.523
600.91	2.715
