onset	duration
7.005	9.092
22.899	8.622
39.872	7.577
51.845	3.724
69.819	10
88.819	4.519
108.792	6.106
127.752	5.026
139.725	5.628
155.699	9.679
172.672	4.626
185.632	6.762
200.606	4.66
219.579	10
236.579	3.679
253.552	5.282
264.512	8.682
275.486	7.452
287.459	7.191
297.432	5.442
313.392	4.962
330.366	4.636
347.339	8.607
360.312	7.962
378.272	7.802
390.246	4.796
407.219	5.271
422.179	8.111
433.153	5.465
446.126	9.052
460.086	7.308
478.059	10
490.059	6.359
507.033	9.289
522.993	4.313
535.966	5.044
550.939	5.911
569.913	7.009
580.873	4.713
590.846	6.004
