onset	duration
7.005	2.796
15.905	2.736
22.871	2.01
30.854	1.523
42.82	3.141
46.786	2.183
53.752	1.513
63.735	1.786
70.701	1.708
82.667	4
87.667	1.926
98.633	3.856
111.615	4
120.615	3.298
126.581	2.108
132.547	2.486
143.513	3.151
155.496	2.184
167.462	2.867
172.428	3.484
176.394	1.502
185.377	1.775
195.343	4
202.343	3.297
207.309	1.363
218.275	3.134
225.241	2.967
233.224	2.264
240.19	2.378
244.157	2.851
249.123	1.845
253.089	1.975
260.072	1.552
269.038	1.994
274.005	2.155
282.971	1.565
290.937	1.735
295.903	3.289
300.886	2.042
308.852	2.14
321.818	1.686
326.785	2.695
331.751	4
336.751	3.145
348.733	4
357.732	2.028
363.699	2.221
368.665	3.463
375.631	3.601
385.597	3.763
392.564	3.276
405.546	2.31
410.512	1.728
423.478	1.666
432.444	2.852
438.411	1.533
448.377	3.927
461.359	2.097
472.325	3.291
480.291	2.885
485.258	2.446
492.224	1.488
498.207	1.833
509.173	2.523
516.139	3.157
524.105	2.663
529.071	1.489
537.054	1.554
550.02	1.748
561.986	3.95
565.969	1.599
579.968	3.48
589.934	2.362
600.9	3.132
