onset	duration
7.006	0
23.006	4.925
39.979	6.608
51.939	3.888
69.912	6.107
88.886	5.797
108.859	9.272
127.832	2.795
139.806	5.549
155.766	7.206
172.739	6.496
185.712	3.739
200.686	5.558
219.646	0
236.646	5.846
253.619	8.737
264.592	7.06
275.566	0
287.566	7.902
297.526	0
313.526	8.014
330.499	7.673
347.472	8.036
360.446	6.782
378.406	7.662
390.379	6.433
407.353	7.267
422.326	5.526
433.286	9.982
446.273	7.163
460.259	5.657
478.233	8.803
490.206	0
507.206	6.094
523.166	7.318
536.139	9.369
551.113	0
570.113	6.075
581.086	5.966
591.046	6.062
