onset	duration
7.012	4
16.012	2.942
22.972	1.99
30.945	4
42.945	1.817
46.919	2.315
53.892	2.814
63.852	2.942
70.825	1.641
82.799	4
87.799	1.763
98.772	2.718
111.732	2.83
120.705	3.089
126.679	2.044
132.652	3.638
143.612	3.294
155.585	2.785
167.559	2.859
172.519	2.267
176.492	3.262
185.465	1.961
195.439	4
202.439	1.875
207.399	2.963
218.372	3.214
225.345	3.641
233.305	1.769
240.279	2.883
244.252	4
249.252	2.278
253.212	2.726
260.185	2.305
269.159	2.155
274.119	2.531
283.092	2.846
291.065	2.113
296.039	2.939
300.999	1.899
308.972	1.502
321.945	1.833
326.905	3.993
331.905	3.241
336.878	4
348.878	3.54
357.852	3.606
363.812	2.118
368.785	2.377
375.758	4
385.758	3.388
392.732	3.406
405.692	3.454
410.665	2.561
423.638	2.74
432.598	2.756
438.572	1.854
448.545	4
461.545	3.105
472.505	2.849
480.478	2.684
485.452	3.63
492.412	1.63
498.385	3.121
509.358	2.996
516.318	3.716
524.292	2.822
529.265	4
537.265	2.369
550.238	2.588
562.198	2.268
566.172	4
580.172	3.526
590.145	2.745
601.105	3.129
