onset	duration
7.005	2.574
15.905	4
22.904	2.826
30.887	2.571
42.853	2.957
46.819	1.559
53.786	2.304
63.768	1.498
70.734	1.124
82.7	1.638
87.667	1.68
98.649	2.441
111.615	3.115
120.581	2.909
126.564	2.766
132.531	3.207
143.496	1.106
155.479	2.515
167.445	2.358
172.411	2.007
176.378	1.176
185.36	1.274
195.326	1.773
202.293	3.934
207.259	2.631
218.242	3.032
225.208	2.69
233.174	1.14
240.157	2.165
244.123	1.975
249.09	2.424
253.056	1.386
260.039	2.907
269.005	1.79
273.971	1.663
282.954	1.488
290.92	1.522
295.887	1.187
300.853	1.493
308.836	2.398
321.802	3.552
326.768	1.73
331.734	1.068
336.717	2.693
348.683	2.615
357.649	1.225
363.616	1.554
368.599	1.339
375.565	1.653
385.531	1.527
392.497	1.313
405.48	1.434
410.446	1.532
423.412	1.534
432.378	1.401
438.361	2.513
448.327	1.499
461.293	2.957
472.259	2.136
480.242	1.744
485.208	1.938
492.174	3.82
498.14	1.766
509.123	1.991
516.089	1.849
524.055	1.899
529.022	2.076
537.005	1.085
549.97	2.12
561.936	1.37
565.903	1.379
579.885	1.581
589.851	2.695
600.817	1.129
