onset	duration
7.008	6.315
22.901	5.206
39.875	7.64
51.848	7.939
69.821	7.062
81.781	3.766
97.755	4.344
114.728	7.763
127.701	6.238
142.661	5.878
161.635	8.56
178.608	7.674
195.581	5.414
214.541	9.205
234.515	9.383
253.488	3.474
264.461	7.981
275.435	3.999
287.395	4.759
297.368	8.13
313.341	6.925
330.301	7.605
347.275	4.327
360.248	4.122
378.221	6.357
390.181	10
407.181	3.101
422.154	6.408
433.128	4.179
446.101	4.373
460.061	5.373
478.034	4.792
490.008	7.338
506.981	5.109
522.941	4.541
535.914	6.104
550.888	4.642
569.848	4.234
580.821	7.597
590.794	6.664
