onset	duration
7.114	5
16.048	3.983
21.114	3.725
34.063	4
48.945	3.598
62.944	4.135
69.943	3.024
83.943	2.92
93.909	3.225
105.808	3.398
112.808	3.631
121.74	3.634
134.705	2.566
147.822	2.409
158.672	3.79
167.603	2.739
174.588	2.618
184.57	2.204
193.67	2.945
207.485	2.866
219.568	2.134
229.534	3.12
242.483	3.539
254.382	3.089
268.398	2.736
279.414	2.64
291.314	2.972
299.263	2.359
304.262	2.952
315.296	3.174
322.295	3.223
331.211	3.115
341.194	2.764
353.094	2.344
364.109	2.521
377.058	2.908
388.092	3.259
399.99	2.752
406.989	3.113
413.99	2.824
420.989	2.993
426.939	3.187
432.888	2.318
443.753	2.917
451.787	2.851
460.72	2.958
467.719	2.719
478.735	2.623
490.634	2.868
502.717	2.657
508.667	3.147
514.617	3.005
522.483	2.491
532.465	3.117
539.465	2.701
547.515	2.979
559.414	2.928
565.363	2.491
573.413	2.657
586.363	2.443
