onset	duration
7.028	6.561
22.929	5.948
39.911	5.51
51.977	6.74
69.841	8.492
88.908	6.513
108.802	5.771
127.756	8.545
139.839	7.318
155.754	6.619
172.736	8.037
185.686	8.079
200.735	6.366
219.633	6.124
236.599	6.678
253.581	5.568
264.598	9.735
275.463	8.31
287.53	5.227
297.512	4.517
313.428	5.265
330.41	4.811
347.376	5.709
360.325	2.88
378.357	5.448
390.256	5.116
407.222	5.478
422.287	7.766
433.137	8.012
446.086	8.871
460.085	3.808
478.101	5.96
490	3.868
506.982	7.214
523.082	4.938
536.031	5.013
550.913	2.651
569.979	2.705
580.828	3.208
590.81	4.354
