onset	duration
7.031	1.342
15.947	2.226
22.947	2.994
30.996	2.777
42.896	2.061
46.929	2.532
53.928	2.005
63.742	1.607
70.728	1.469
82.794	2.915
87.693	1.248
98.725	2.528
111.675	3.562
120.591	2.398
126.541	3.224
132.505	1.756
143.523	1.258
155.437	2.328
167.505	3.036
172.405	2.136
176.42	1.641
185.354	1.107
195.321	1.332
202.319	2.078
207.233	2.78
218.251	2.53
225.252	2.081
233.301	1.384
240.118	2.655
244.15	2.263
249.051	1.882
253.066	2.131
260.065	2.78
268.999	1.79
274.065	1.652
282.998	2.407
290.881	1.084
295.947	1.61
300.847	2.054
308.896	2.589
321.846	2.903
326.745	1.668
331.828	1.289
336.728	3.005
348.627	2.602
357.726	1.279
363.676	1.321
368.576	1.701
375.577	2.181
385.542	1.959
392.541	1.8
405.49	1.907
410.39	2.647
423.356	3.081
432.455	1.198
438.405	3.528
448.371	1.986
461.321	3.244
472.353	2.044
480.22	1.761
485.301	2.72
492.118	2.159
498.082	3.107
509.101	2.024
516.101	1.904
524.15	2.287
529.05	2.459
536.93	1.299
550.048	1.589
561.948	1.833
565.981	2.896
579.811	1.378
589.793	2.901
600.796	1.369
