onset	duration
7.003	10
23.016	0.215
39.989	3.601
51.949	10
69.963	6.091
88.923	5.579
103.909	9.417
119.856	7.19
131.843	7.011
147.816	8.39
164.776	10
177.776	10
192.789	7.529
211.749	7.465
228.722	10
245.722	5.244
256.696	8.438
267.656	7.67
279.616	6.334
292.602	10
305.589	9.409
322.562	10
339.562	7.076
352.536	8.158
370.509	7.081
382.469	5.073
399.429	10
414.442	9.964
425.442	3.548
438.415	8.551
452.375	5.975
470.349	6.817
482.322	8.836
499.282	6.084
515.255	6.607
526.229	10
541.215	5.687
559.202	8.148
576.162	10
587.162	0.116
