onset	duration
7.023	5.644
22.94	5.423
39.922	7.193
51.987	9.168
69.838	10
88.919	6.62
108.867	5.696
127.934	5.222
139.85	4.537
155.765	10
172.749	8.159
185.697	7.562
200.745	7.786
219.644	10
236.625	3.362
253.592	5.867
264.609	10
275.641	3.818
287.54	8.255
297.523	6.824
313.622	4.917
330.436	2.631
347.402	6.425
360.519	4.748
378.368	10
390.434	7.369
407.417	3.194
422.299	9.088
433.315	7.4
446.264	6.195
460.263	2.78
478.295	8.612
490.195	3.176
507.161	4.082
523.093	5.878
536.042	3.969
551.091	4.224
569.99	5.005
581.022	2.629
590.989	4.694
