onset	duration
7.004	4
16.004	3.403
22.978	4
30.978	3.589
42.951	2.752
46.911	3.976
53.898	2.325
63.884	1.451
70.858	1.693
82.831	2.8
87.804	1.803
98.764	3.611
111.738	4
120.738	2.597
126.711	2.808
132.684	3.259
143.658	1.669
155.618	2.245
167.591	3.976
172.578	2.093
176.564	1.427
185.538	1.365
195.498	1.389
202.471	3.216
207.444	4
218.444	3.587
225.418	3.069
233.391	1.256
240.351	3.272
244.324	2.043
249.298	4
253.311	0.024
260.311	4
269.311	2.792
274.271	2.424
283.244	2.323
291.218	2.941
296.191	1.544
301.164	2.915
309.124	2.059
322.098	2.741
327.071	2.312
332.044	1.323
337.004	3.427
348.978	4
357.978	1.725
363.951	1.464
368.924	1.643
375.898	3.413
385.871	1.912
392.831	1.592
405.804	4
410.804	2.843
423.778	2.221
432.751	1.76
438.711	3.855
448.684	4
461.684	2.643
472.658	1.717
480.631	1.647
485.604	2.539
492.578	3.197
498.538	4
509.538	3.173
516.511	2.592
524.484	2.299
529.458	3.157
537.431	1.464
550.391	2.216
562.364	1.803
566.338	3.701
580.311	1.599
590.271	2.744
601.244	1.706
