onset	duration
7.012	3.105
15.905	3.02
22.879	4
30.878	4
42.878	4
46.892	0.265
53.892	2.849
63.852	2.393
70.825	2.388
82.798	4
87.798	2.287
98.772	3.753
111.732	4
120.732	2.441
126.705	2.956
132.678	2.727
143.652	2.593
155.625	4
167.625	0.156
172.598	4
176.612	0.241
185.612	2.617
195.572	2.217
202.545	4
207.545	4
218.545	3.324
225.518	2.367
233.492	4
240.492	2.697
244.465	4
249.465	4
253.478	0.375
260.478	1.879
269.438	0.495
274.412	0.145
283.385	1.836
291.358	2.399
296.332	3.793
301.292	2.537
309.265	0.676
322.238	0.615
327.212	3.153
332.185	2.556
337.145	0.26
349.118	0.223
358.092	2.497
364.065	3.628
369.038	0.279
375.998	2.519
385.972	2.457
392.945	0.204
405.918	2.615
410.892	0.145
423.852	0.721
432.825	2.156
438.798	2.127
448.772	1.089
461.745	4
472.745	3.004
480.718	3.551
485.678	1.767
492.651	2.618
498.625	3.052
509.598	2.639
516.571	4
524.572	0.329
529.545	0.276
537.505	0.5
550.478	3.311
562.451	2.834
566.425	3.164
580.398	2.639
590.358	3.383
601.331	2.73
