onset	duration
7.009	1.734
15.908	1.163
22.874	1.877
30.857	1.838
42.823	3.112
46.79	1.889
53.756	2.107
63.738	1.445
70.705	1.414
82.671	1.975
87.654	1.304
98.62	2.043
111.585	2.621
120.551	1.271
126.534	2.248
132.501	1.505
143.467	1.411
155.449	1.741
167.415	3.415
172.381	3.37
176.348	1.418
185.331	1.043
195.297	1.213
202.263	2.327
207.246	2.08
218.212	2.218
225.178	2.204
233.144	1.798
240.127	1.999
244.093	1.705
249.06	2.322
253.026	1.877
259.992	1.823
268.975	1.903
273.942	1.288
282.908	1.522
290.874	1.748
295.84	1.286
300.823	1.671
308.789	1.377
321.755	1.939
326.721	1.501
331.704	1.374
336.671	2.4
348.637	2.681
357.603	1.284
363.586	1.38
368.552	1.27
375.518	2.088
385.484	1.362
392.467	1.195
405.433	1.965
410.399	2.151
423.365	2.105
432.348	1.426
438.314	2.292
448.28	1.942
461.246	2.44
472.229	1.729
480.195	1.435
485.161	2.861
492.127	2.063
498.094	2.248
509.076	1.674
516.043	1.995
524.009	2.069
528.975	2.119
536.958	1.536
549.924	1.69
561.89	1.308
565.856	1.494
579.838	1.208
589.804	1.586
600.77	1.388
