onset	duration
7.078	0
23.177	7.28
39.991	3.186
52.042	8.623
70.075	6.582
81.974	7.123
97.906	7.551
114.872	8.217
127.82	9.949
142.87	0
161.952	8.809
178.918	9.291
195.9	7.814
214.799	9.002
234.748	6.877
253.662	7.491
264.679	6.89
275.695	6.034
287.594	8.007
297.577	8.112
313.508	6.717
330.475	7.678
347.457	8.249
360.422	6.163
378.422	9.1
390.505	7.68
407.319	8.467
422.353	7.376
433.369	9.088
446.318	9.251
460.317	7.588
478.183	7.746
490.249	7.736
507.231	7.778
523.147	9.574
536.096	9.745
551.145	9.544
570.044	9.813
581.077	9.556
591.043	8.102
