onset	duration
7.179	5.098
22.929	6.116
39.894	7.095
51.977	10
69.992	6.445
88.908	7.185
108.857	5.068
127.922	6.795
139.821	8.816
155.754	7.891
172.719	8.67
185.668	6.017
200.717	3.336
219.633	5.988
236.599	5.95
253.581	8.576
264.597	8.704
275.63	4.439
287.53	4.515
297.495	9.19
313.427	4.722
330.393	4.964
347.375	9.662
360.324	9.153
378.357	9.368
390.256	8.085
407.222	8.087
422.271	8.51
433.303	8.638
446.253	8.76
460.252	7.897
478.1	8.84
490.183	7.646
506.997	8.528
523.082	9.355
536.031	4.582
550.911	10
569.979	5.426
580.994	7.819
590.977	8.516
