onset	duration
7.016	3.509
15.923	2.45
22.883	2.594
30.856	3.653
42.83	3.495
46.803	1.89
53.776	1.845
63.736	1.421
70.709	1.384
82.683	3.266
87.643	1.186
98.616	2.565
111.59	2.487
120.563	2.178
126.536	3.421
132.496	2.285
143.469	1.52
155.443	1.642
167.416	3.557
172.376	1.629
176.349	1.928
185.323	1.106
195.296	0.941
202.256	3.093
207.229	2.8
218.203	1.73
225.176	4
233.176	1.101
240.136	2.637
244.109	2.032
249.083	2.722
253.056	2.069
260.016	2.333
268.989	2.216
273.963	1.85
282.936	1.469
290.896	1.349
295.869	1.376
300.843	1.794
308.816	1.405
321.776	2.109
326.749	2.16
331.723	1.258
336.683	3.074
348.656	2.589
357.629	1.248
363.603	1.13
368.563	1.322
375.536	2.461
385.509	1.376
392.483	1.154
405.443	1.818
410.416	2.645
423.389	2.504
432.363	1.306
438.336	2.645
448.296	2.005
461.269	3.072
472.243	1.546
480.216	1.293
485.176	2.221
492.149	1.872
498.123	2.53
509.096	1.453
516.056	2.213
524.029	2.145
529.003	2.226
536.976	1.869
549.936	1.653
561.909	1.6
565.883	1.85
579.856	1.277
589.816	1.629
600.789	1.496
